experiment,method,seed,evaluation_split,parameters,algorithm_time,compilation_time,drift_rmse,covariance_rmse,nll,raw_spd_violation_rate,min_raw_eigenvalue
ex2,arff_historical_corrected,28,validation,3072,0.9601425839937292,44.602408217964694,0.03519237041473389,0.0004910366842523217,-11.606148719787598,0.0,5.259172394289635e-05
ex2,arff_historical_corrected,29,validation,3072,1.0271534419734962,45.780206304974854,0.046219632029533386,0.0005079482216387987,-11.593859672546387,0.0,6.617029430344701e-05
ex3,arff_historical_corrected,0,validation,153600,112.02074705500854,102.94819526100764,1.1704622507095337,0.00776991993188858,-23.744918823242188,0.0,0.015242593362927437
ex3,arff_historical_corrected,1,validation,153600,113.81037460302468,100.64921767200576,1.581984519958496,0.00575117114931345,-21.640396118164062,0.0,0.010462205857038498
ex3,arff_historical_corrected,2,validation,153600,118.56129603198497,102.28370214597089,1.900823950767517,0.006938295438885689,-21.288793563842773,0.0,0.010938993655145168
ex3,arff_historical_corrected,3,validation,153600,115.42726595996646,102.31544621899957,1.5796047449111938,0.007082692347466946,-22.3757266998291,0.0,0.016245301812887192
ex3,arff_historical_corrected,4,validation,153600,113.4844913459965,99.40498865599511,1.5744454860687256,0.006103578954935074,-22.655858993530273,0.0,0.011522849090397358
ex3,arff_historical_corrected,5,validation,153600,105.31478462502128,100.36566093197325,1.3833669424057007,0.007600792217999697,-23.06952476501465,0.0,0.017017731443047523
ex3,arff_historical_corrected,6,validation,153600,90.74773411202477,101.88282057200558,1.3784229755401611,0.009731991216540337,-23.195199966430664,0.0,0.02220798283815384
ex3,arff_historical_corrected,7,validation,153600,97.49182634201134,100.73593883903231,1.7532849311828613,0.006775976158678532,-22.649843215942383,0.0,0.017516830936074257
ex3,arff_historical_corrected,8,validation,153600,121.5251342630363,100.05591126898071,1.7516300678253174,0.005852414760738611,-22.121984481811523,0.0,0.016789749264717102
ex3,arff_historical_corrected,9,validation,153600,109.05066440295195,100.77502231200924,2.054323673248291,0.006451636087149382,-20.956195831298828,0.0,0.015185651369392872
ex3,arff_historical_corrected,10,validation,153600,103.53029531502398,103.12561091600219,1.3830845355987549,0.006431604735553265,-23.524208068847656,0.0,0.01660272292792797
ex3,arff_historical_corrected,11,validation,153600,142.7512980879983,99.9145818540128,1.156147837638855,0.005631803534924984,-24.00551414489746,0.0,0.016533810645341873
ex3,arff_historical_corrected,12,validation,153600,118.59106411400717,100.29866594303166,1.8990000486373901,0.006251378916203976,-21.794906616210938,0.0,0.013725905679166317
ex3,arff_historical_corrected,13,validation,153600,111.98843396402663,102.22807208698941,1.7409006357192993,0.006690735463052988,-22.087318420410156,0.0,0.015276438556611538
ex3,arff_historical_corrected,14,validation,153600,92.95490385201992,102.65900290902937,1.1599359512329102,0.007563842926174402,-23.731334686279297,0.0,0.019334672018885612
ex3,arff_historical_corrected,15,validation,153600,104.20452589000342,99.87779187702108,1.5803037881851196,0.007073827553540468,-22.991180419921875,0.0,0.01779005117714405
ex3,arff_historical_corrected,16,validation,153600,90.81137725297594,99.69578014098806,2.042630195617676,0.006769007537513971,-20.620412826538086,0.0,0.012753577902913094
ex3,arff_historical_corrected,17,validation,153600,127.77077638200717,101.03372976201354,1.7404043674468994,0.006574288476258516,-21.770660400390625,0.0,0.016078393906354904
ex3,arff_historical_corrected,18,validation,153600,119.67455280397553,102.36363950796658,1.1599453687667847,0.0074332780204713345,-24.03377914428711,0.0,0.010213208384811878
ex3,arff_historical_corrected,19,validation,153600,114.02697794698179,101.0130465090042,1.5772639513015747,0.00707549462094903,-23.251371383666992,0.0,0.015852460637688637
ex3,arff_historical_corrected,20,validation,153600,119.11815435200697,103.87271666101879,1.7441593408584595,0.007489682640880346,-22.76849365234375,0.0,0.01715913414955139
ex3,arff_historical_corrected,21,validation,153600,113.91476410103496,100.66126463300316,1.5764466524124146,0.006400072481483221,-22.347747802734375,0.0,0.013558845035731792
ex3,arff_historical_corrected,22,validation,153600,100.1927892419626,101.50551451800857,1.1629736423492432,0.00785304605960846,-23.976396560668945,0.0,0.019271841272711754
ex3,arff_historical_corrected,23,validation,153600,82.94161691400222,98.84340681799222,1.5678579807281494,0.00898545328527689,-22.84626579284668,0.0,0.019771263003349304
ex3,arff_historical_corrected,24,validation,153600,93.54280927596847,99.04383108601905,1.3840670585632324,0.008113990537822247,-23.145751953125,0.0,0.019669242203235626
ex3,arff_historical_corrected,25,validation,153600,119.20309543597978,100.94015123799909,1.3807103633880615,0.008165583945810795,-23.590980529785156,0.0,0.017357975244522095
ex3,arff_historical_corrected,26,validation,153600,102.39743872301187,102.81699251302052,1.5730286836624146,0.008393341675400734,-22.93299674987793,0.0,0.01631323993206024
ex3,arff_historical_corrected,27,validation,153600,97.34256816701964,99.4994418839924,1.5903338193893433,0.007790932431817055,-22.77853775024414,0.0,0.017894603312015533
ex3,arff_historical_corrected,28,validation,153600,89.66521029104479,103.43175451096613,1.1676087379455566,0.008113975636661053,-23.959537506103516,0.0,0.01909026876091957
ex3,arff_historical_corrected,29,validation,153600,122.53000974899624,101.07352519995766,1.1599304676055908,0.00632593734189868,-24.301992416381836,0.0,0.01598711498081684
ex5,arff_historical_corrected,0,validation,3072,2.6223984439857304,48.58745009399718,0.002536400221288204,4.656767941924045e-06,-11.980412483215332,0.0,1.3665858205058612e-06
ex5,arff_historical_corrected,1,validation,3072,2.07758050999837,49.280411207000725,0.0026915662456303835,5.258493729343172e-06,-11.989453315734863,0.12115134298801422,-5.643581971526146e-06
ex5,arff_historical_corrected,2,validation,3072,1.9820395860006101,49.919132652983535,0.004047793336212635,3.826805823337054e-06,-11.93181324005127,0.004513088148087263,-1.5405394151457585e-06
ex5,arff_historical_corrected,3,validation,3072,2.5855613320018165,47.26535431202501,0.002634574891999364,4.289011485525407e-06,-11.928797721862793,0.011132284067571163,-3.2146103876584675e-06
ex5,arff_historical_corrected,4,validation,3072,2.1677328380174004,47.50725034502102,0.002657017670571804,4.1741645873116795e-06,-11.937161445617676,0.0009026176412589848,-1.9934532247134484e-07
ex5,arff_historical_corrected,5,validation,3072,3.7925659170141444,48.745334648003336,0.0025858161970973015,7.137696684367256e-06,-11.988178253173828,0.03048841655254364,-1.7362590369884856e-06
ex5,arff_historical_corrected,6,validation,3072,2.5583859509788454,47.851484889979474,0.002542021917179227,4.868839369009947e-06,-12.000385284423828,0.031691908836364746,-2.117928943334846e-06
ex5,arff_historical_corrected,7,validation,3072,2.1517881259787828,48.84873393300222,0.002797729102894664,4.486081707000267e-06,-12.004986763000488,0.06007421761751175,-2.2869417080073617e-06
ex5,arff_historical_corrected,8,validation,3072,2.5582584330113605,48.580536911962554,0.0025435909628868103,3.6303370052337414e-06,-11.94940185546875,0.0015043626772239804,-7.248062843245862e-07
ex5,arff_historical_corrected,9,validation,3072,2.547738862980623,47.68685754702892,0.002676500706002116,5.247475201031193e-06,-11.98171615600586,0.11734028905630112,-5.961481292615645e-06
ex5,arff_historical_corrected,10,validation,3072,2.9017318290425465,48.142950458975974,0.0024909614585340023,6.380356353474781e-06,-11.984979629516602,0.08735332638025284,-4.762707249028608e-06
ex5,arff_historical_corrected,11,validation,3072,2.894164569035638,47.68011416500667,0.0025554525200277567,6.871837740618503e-06,-11.984382629394531,0.04332564398646355,-3.0799535579717485e-06
ex5,arff_historical_corrected,12,validation,3072,2.6237574629485607,48.54307294799946,0.002284421818330884,5.011555913370103e-06,-11.997947692871094,0.0994885191321373,-3.617231413954869e-06
ex5,arff_historical_corrected,13,validation,3072,2.4127142149955034,48.542159557982814,0.002318257698789239,5.735667400585953e-06,-11.990217208862305,0.12325745075941086,-5.107038305141032e-06
ex5,arff_historical_corrected,14,validation,3072,2.438781848992221,48.40353693498764,0.0026325248181819916,4.380529389891308e-06,-11.941509246826172,0.010731120593845844,-2.313059667358175e-06
ex5,arff_historical_corrected,15,validation,3072,2.785791363043245,47.23981038102647,0.0023892170283943415,4.8738656914792955e-06,-11.994417190551758,0.11663825809955597,-4.7044604798429646e-06
ex5,arff_historical_corrected,16,validation,3072,2.787738521990832,48.614357775019016,0.002741835778579116,5.131958005222259e-06,-12.00053596496582,0.09758299589157104,-3.730012394953519e-06
ex5,arff_historical_corrected,17,validation,3072,3.069262058008462,49.14849328401033,0.002943317638710141,5.658637746819295e-06,-11.975351333618164,0.02968609146773815,-2.1302794266375713e-06
ex5,arff_historical_corrected,18,validation,3072,3.1508545039687306,48.70249372697435,0.002672133268788457,5.241730832494795e-06,-12.000882148742676,0.08795507252216339,-3.4619943107827567e-06
ex5,arff_historical_corrected,19,validation,3072,2.5292578220251016,47.95727091701701,0.0024675894528627396,5.193310244067106e-06,-11.996610641479492,0.09096379578113556,-3.6696465031127445e-06
ex5,arff_historical_corrected,20,validation,3072,2.4143935200409032,48.953781408956274,0.0028694868087768555,4.254035047779325e-06,-11.978057861328125,0.00010029084660345688,-6.678783392999321e-08
ex5,arff_historical_corrected,21,validation,3072,2.2778707870165817,47.49917451001238,0.0025390449445694685,4.486507805268047e-06,-12.002230644226074,0.042423028498888016,-1.5215773601084948e-06
ex5,arff_historical_corrected,22,validation,3072,2.6262540980242193,47.73995396599639,0.0025460415054112673,3.4593369946378516e-06,-11.956171035766602,0.0005014542257413268,-1.2914097169414163e-07
ex5,arff_historical_corrected,23,validation,3072,2.367795373953413,48.51437774300575,0.0027351912576705217,5.038010840507923e-06,-11.992737770080566,0.06639254093170166,-2.7611968107521534e-06
ex5,arff_historical_corrected,24,validation,3072,2.935154531034641,48.635714838979766,0.002555751008912921,6.550598754984094e-06,-11.985723495483398,0.06759603321552277,-3.1187962576950667e-06
ex5,arff_historical_corrected,25,validation,3072,2.2581212910008617,48.71023451501969,0.002513463841751218,4.223585619911319e-06,-11.941847801208496,0.0011031993199139833,-1.0522617230890319e-06
ex5,arff_historical_corrected,26,validation,3072,2.3972365600056946,49.22477157303365,0.002541524590924382,4.349906703282613e-06,-11.988722801208496,0.1047036424279213,-4.654515578295104e-06
ex5,arff_historical_corrected,27,validation,3072,2.274916582973674,50.362623232998885,0.0024284343235194683,5.272091584629379e-06,-11.856282234191895,0.04292448237538338,-6.607408067793585e-06
ex5,arff_historical_corrected,28,validation,3072,2.8837464210228063,48.904076750040986,0.0026468546129763126,5.551280537474668e-06,-11.999714851379395,0.016347408294677734,-2.256892912555486e-06
ex5,arff_historical_corrected,29,validation,3072,2.823718124011066,48.86010230600368,0.002341634128242731,4.542304395727115e-06,-12.00517463684082,0.05245211347937584,-2.06281038117595e-06
ex7,arff_historical_corrected,0,validation,6144,11.313510987034533,86.35984228196321,0.10232315957546234,0.00011062374687753618,-8.686041831970215,0.0,0.009758710861206055
ex7,arff_historical_corrected,1,validation,6144,11.742989527003374,83.13067739101825,0.10676848888397217,0.00011105657904408872,-8.68580436706543,0.0,0.009698070585727692
ex7,arff_historical_corrected,2,validation,6144,11.700546731997747,85.68195321701933,0.10455489158630371,0.00011587332119233906,-8.686036109924316,0.0,0.009645520709455013
ex7,arff_historical_corrected,3,validation,6144,11.388202469970565,86.62902629101882,0.10339327901601791,0.000133023364469409,-8.685789108276367,0.0,0.009566041640937328
ex7,arff_historical_corrected,4,validation,6144,12.210499496024568,84.3928680929821,0.10180177539587021,0.00012021604925394058,-8.685370445251465,0.0,0.00973391905426979
ex7,arff_historical_corrected,5,validation,6144,11.302877099020407,84.85058607597603,0.09874095767736435,0.0001279535354115069,-8.68584156036377,0.0,0.009590156376361847
ex7,arff_historical_corrected,6,validation,6144,11.603325159987435,85.42466181598138,0.09723867475986481,0.00013861303159501404,-8.685807228088379,0.0,0.009381037205457687
ex7,arff_historical_corrected,7,validation,6144,11.338889179984108,85.29894233698724,0.12038572877645493,0.00011934620124520734,-8.686315536499023,0.0,0.009506991133093834
ex7,arff_historical_corrected,8,validation,6144,11.976067172014154,85.26891763805179,0.09891515970230103,0.00011514039215398952,-8.685587882995605,0.0,0.00969498511403799
ex7,arff_historical_corrected,9,validation,6144,11.465331005048938,86.81597961200168,0.10366517305374146,0.0001344976044492796,-8.685771942138672,0.0,0.009585149586200714
ex7,arff_historical_corrected,10,validation,6144,11.840601245989092,85.0841089009773,0.10193212330341339,0.00011480251851025969,-8.685800552368164,0.0,0.00967475026845932
ex7,arff_historical_corrected,11,validation,6144,11.294932378048543,85.6486817279947,0.10636665672063828,0.00011193437239853665,-8.685824394226074,0.0,0.009520446881651878
ex7,arff_historical_corrected,12,validation,6144,12.345091731986031,85.26626360299997,0.10883829742670059,0.00011530999472597614,-8.68563461303711,0.0,0.009687855839729309
ex7,arff_historical_corrected,13,validation,6144,11.338196367956698,84.5480790650472,0.10559059679508209,0.00011255439312662929,-8.686147689819336,0.0,0.009764807298779488
ex7,arff_historical_corrected,14,validation,6144,11.3432616040227,85.12875068001449,0.11508766561746597,0.00010493108129594475,-8.6863374710083,0.0,0.009645294398069382
ex7,arff_historical_corrected,15,validation,6144,11.263523147033993,83.89761897997232,0.10433787107467651,9.753102494869381e-05,-8.686066627502441,0.0,0.009767090901732445
ex7,arff_historical_corrected,16,validation,6144,11.718376048956998,86.63723529101117,0.09591414779424667,9.632219735067338e-05,-8.685914993286133,0.0,0.009706527926027775
ex7,arff_historical_corrected,17,validation,6144,11.591122422018088,84.0558558269986,0.11860373616218567,0.00011354639718774706,-8.686214447021484,0.0,0.009655158966779709
ex7,arff_historical_corrected,18,validation,6144,11.851747800013982,87.32901318004588,0.10103875398635864,0.00010083419329021126,-8.685527801513672,0.0,0.009712258353829384
ex7,arff_historical_corrected,19,validation,6144,11.30503220600076,83.97089034097735,0.10276377946138382,0.0001265227037947625,-8.686290740966797,0.0,0.009582813829183578
ex7,arff_historical_corrected,20,validation,6144,11.399001653015148,83.26883874897612,0.10735007375478745,0.00011166371405124664,-8.686022758483887,0.0,0.00947357527911663
ex7,arff_historical_corrected,21,validation,6144,11.383493473986164,82.42051020398503,0.10212007164955139,0.0001426090020686388,-8.68551254272461,0.0,0.009277213364839554
ex7,arff_historical_corrected,22,validation,6144,11.414982780988794,86.57884621602716,0.1199694499373436,0.00011805042595369741,-8.68620491027832,0.0,0.009657067246735096
ex7,arff_historical_corrected,23,validation,6144,11.830025011964608,84.7710705359932,0.10122959315776825,0.00011513480421854183,-8.685815811157227,0.0,0.009657461196184158
ex7,arff_historical_corrected,24,validation,6144,11.900320740009192,84.23377296299441,0.11845787614583969,0.00010344402107875794,-8.68639087677002,0.0,0.009620066732168198
ex7,arff_historical_corrected,25,validation,6144,12.114176139992196,84.44967765494948,0.09887336939573288,0.00012275911285541952,-8.685461044311523,0.0,0.009627402760088444
ex7,arff_historical_corrected,26,validation,6144,11.52507702598814,86.84702534397366,0.09766216576099396,0.00010616715007927269,-8.685884475708008,0.0,0.009768207557499409
ex7,arff_historical_corrected,27,validation,6144,11.35375156905502,85.89060765202157,0.1261238008737564,0.00010349019430577755,-8.686415672302246,0.0,0.009761211462318897
ex7,arff_historical_corrected,28,validation,6144,11.892603173968382,84.30236771301134,0.09986056387424469,0.00012086671631550416,-8.685916900634766,0.0,0.009637013077735901
ex7,arff_historical_corrected,29,validation,6144,11.368213873007335,82.38697595195845,0.10076938569545746,0.00010176646173931658,-8.685877799987793,0.0,0.009702242910861969
ex6,arff_historical_corrected,0,validation,4096,47.21169904898852,76.95243225595914,0.24466989934444427,1.7520376786706038e-05,-9.41489028930664,0.0,0.0005621422315016389
ex6,arff_historical_corrected,1,validation,4096,43.73670414398657,76.96889344998635,0.2720262408256531,1.7839143765741028e-05,-9.414887428283691,0.0,0.0005520082777366042
ex6,arff_historical_corrected,2,validation,4096,48.812033897964284,77.63390483602416,0.292316198348999,1.3972947272122838e-05,-9.414892196655273,0.0,0.0005823036772198975
ex6,arff_historical_corrected,3,validation,4096,44.38735061098123,77.77181223704247,0.2475133091211319,2.5305502276751213e-05,-9.4147310256958,0.0,0.0005680659669451416
ex6,arff_historical_corrected,4,validation,4096,45.20825939596398,77.38019149698084,0.23876267671585083,1.8799279132508673e-05,-9.414878845214844,0.0,0.0005556202377192676
ex6,arff_historical_corrected,5,validation,4096,44.87127365201013,77.12591962900478,0.257404625415802,1.7171900253742933e-05,-9.414850234985352,0.0,0.0005557295517064631
ex6,arff_historical_corrected,6,validation,4096,45.909156160021666,76.57791714399355,0.25140872597694397,1.8151993572246283e-05,-9.414877891540527,0.0,0.0005683695781044662
ex6,arff_historical_corrected,7,validation,4096,46.90539194602752,77.36022305500228,0.2716957628726959,1.830228211474605e-05,-9.414861679077148,0.0,0.0005724545335397124
ex6,arff_historical_corrected,8,validation,4096,44.75119562598411,76.42295495903818,0.2566497325897217,1.963866816367954e-05,-9.41482925415039,0.0,0.0005688387900590897
ex6,arff_historical_corrected,9,validation,4096,42.31390274799196,76.86628431698773,0.26026299595832825,2.6448438802617602e-05,-9.414727210998535,0.0,0.0005552000366151333
ex6,arff_historical_corrected,10,validation,4096,46.68522254697746,77.78986508800881,0.2894245684146881,1.8193468349636532e-05,-9.414855003356934,0.0,0.0005219373269937932
ex6,arff_historical_corrected,11,validation,4096,46.10167669696966,77.23458034999203,0.3869677484035492,2.0837709598708898e-05,-9.414838790893555,0.0,0.0005634914268739522
ex6,arff_historical_corrected,12,validation,4096,47.290199559996836,77.37080270302249,0.3770824372768402,1.4779933735553641e-05,-9.414904594421387,0.0,0.0005848914152011275
ex6,arff_historical_corrected,13,validation,4096,45.222560163005255,76.70706683304161,0.2621566951274872,1.7146969184977934e-05,-9.414860725402832,0.0,0.0005605502519756556
ex6,arff_historical_corrected,14,validation,4096,46.9688650710159,76.25597617402673,0.27178463339805603,1.925217657117173e-05,-9.414861679077148,0.0,0.000556271756067872
ex6,arff_historical_corrected,15,validation,4096,46.06296722899424,77.68952392099891,0.3352951109409332,2.0090927137061954e-05,-9.414857864379883,0.0,0.0005509456968866289
ex6,arff_historical_corrected,16,validation,4096,47.10639285197249,76.92451196798356,0.28350988030433655,1.8999686290044338e-05,-9.414840698242188,0.0,0.0005492917844094336
ex6,arff_historical_corrected,17,validation,4096,42.95010490302229,76.0323200559942,0.2718140780925751,2.283323738083709e-05,-9.414789199829102,0.0,0.0005578617565333843
ex6,arff_historical_corrected,18,validation,4096,49.29255955503322,75.98932896298356,0.2584444284439087,1.7099962860811502e-05,-9.414886474609375,0.0,0.000568584306165576
ex6,arff_historical_corrected,19,validation,4096,47.463626017968636,78.19457439699909,0.26972416043281555,1.8164935681852512e-05,-9.41486644744873,0.0,0.000579427054617554
ex6,arff_historical_corrected,20,validation,4096,45.35554117598804,76.59841303800931,0.3259880542755127,1.9495038941386156e-05,-9.414825439453125,0.0,0.0005587683990597725
ex6,arff_historical_corrected,21,validation,4096,43.49556951998966,77.02157065301435,0.2655109763145447,1.8050011931336485e-05,-9.414888381958008,0.0,0.0005618067225441337
ex6,arff_historical_corrected,22,validation,4096,47.31495268299477,77.8584445429733,0.2647431194782257,1.724269168335013e-05,-9.41486930847168,0.0,0.0005786570836789906
ex6,arff_historical_corrected,23,validation,4096,46.42037359799724,78.68759089900414,0.2697090208530426,1.940017318702303e-05,-9.414880752563477,0.0,0.0005812342278659344
ex6,arff_historical_corrected,24,validation,4096,48.08625401102472,75.94420143403113,0.34001782536506653,1.5100301425263751e-05,-9.414953231811523,0.0,0.0005759880878031254
ex6,arff_historical_corrected,25,validation,4096,44.60478155204328,76.81743781996192,0.24715906381607056,1.854124820965808e-05,-9.414896965026855,0.0,0.00055886764312163
ex6,arff_historical_corrected,26,validation,4096,45.99327535397606,76.72718910500407,0.29316896200180054,1.8747176000033505e-05,-9.414876937866211,0.0,0.0005639437003992498
ex6,arff_historical_corrected,27,validation,4096,45.32566899899393,76.63436403300148,0.30347371101379395,1.7652855603955686e-05,-9.414872169494629,0.0,0.0005345724057406187
ex6,arff_historical_corrected,28,validation,4096,43.565415026969276,76.5948998030508,0.2782757580280304,2.9326292860787362e-05,-9.414669036865234,0.0,0.0005444784765131772
ex6,arff_historical_corrected,29,validation,4096,46.46831782703521,76.14174693700625,0.28089439868927,1.701587825664319e-05,-9.41491985321045,0.0,0.0005694951396435499
ex8,joint,0,test,1792,106.9300568769977,,0.961519599,1.04384089,-8.25654697,,
ex8,joint,1,test,1792,113.80066786002135,,0.853210807,0.748394907,-8.35018158,,
ex8,joint,2,test,1792,115.92403340499732,,0.981232047,0.69475621,-8.34193611,,
ex8,joint,3,test,1792,112.42073314500158,,0.96059233,0.541713953,-8.28311539,,
ex8,joint,4,test,1792,109.71324550898862,,0.88310498,0.736826658,-8.51828289,,
ex8,joint,5,test,1792,113.94096607598476,,1.04977179,0.598853946,-8.29865646,,
ex8,joint,6,test,1792,114.8602465869917,,0.907422185,1.03565371,-8.31259537,,
ex8,joint,7,test,1792,109.80927401600638,,0.867485762,0.701013744,-8.34129715,,
ex8,joint,8,test,1792,112.75678275700193,,0.903210521,0.723115504,-8.31545448,,
ex8,joint,9,test,1792,111.2132743030088,,0.898232818,0.60968864,-8.34652805,,
ex8,joint,10,test,1792,116.34829680199618,,1.02138245,0.814262331,-8.33350277,,
ex8,joint,11,test,1792,107.93291115300963,,0.834037066,0.844826758,-8.35773754,,
ex8,joint,12,test,1792,108.52130034100264,,0.918835461,0.845366061,-8.27784157,,
ex8,joint,13,test,1792,117.308225012006,,0.755599439,0.697288573,-8.34134674,,
ex8,joint,14,test,1792,116.54661820299225,,1.02330256,0.609555364,-8.39891815,,
ex8,joint,15,test,1792,108.05672804199276,,0.830161095,0.680155873,-8.33121586,,
ex8,joint,16,test,1792,109.82835143202101,,0.855481863,0.718684137,-8.33505726,,
ex8,joint,17,test,1792,113.89251763600623,,0.962825239,1.0668776,-8.18805695,,
ex8,joint,18,test,1792,113.23506254001404,,0.873634577,0.578217924,-8.35164261,,
ex8,joint,19,test,1792,115.80163718498079,,0.922775745,0.772539139,-8.29916573,,
ex8,joint,20,test,1792,110.92344818499987,,0.835375071,0.535334408,-8.36489964,,
ex8,joint,21,test,1792,118.0617151010083,,0.870127916,0.569715917,-8.35849857,,
ex8,joint,22,test,1792,112.12814458701178,,0.87612015,0.51814276,-8.46414852,,
ex8,joint,23,test,1792,113.93933581502642,,0.792832375,0.811590433,-8.38762093,,
ex8,joint,24,test,1792,113.47088260101737,,0.787981987,0.648044765,-8.3800354,,
ex8,joint,25,test,1792,113.54591249200166,,0.951524258,0.690436482,-8.46551514,,
ex8,joint,26,test,1792,107.80196620800416,,0.897594333,0.523664474,-8.33639812,,
ex8,joint,27,test,1792,117.59824239500449,,0.92212379,0.848805845,-8.40913296,,
ex8,joint,28,test,1792,112.4010042079899,,0.858828008,0.556904674,-8.2946806,,
ex8,joint,29,test,1792,106.82948959499481,,0.766933918,0.697938561,-8.35955715,,
ex8,split,0,test,1792,592.1198846500192,,0.6168635487556458,0.841145396232605,-8.244022369384766,,
ex8,split,1,test,1792,597.1923993790115,,0.7394983172416687,0.6710758805274963,-8.307220458984375,,
ex8,split,2,test,1792,600.1778131820029,,0.6998348236083984,0.60013347864151,-8.327123641967773,,
ex8,split,3,test,1792,595.4217732299876,,0.6672005653381348,0.5985428690910339,-8.327279090881348,,
ex8,split,4,test,1792,563.0964967299951,,0.7086604237556458,0.6700789928436279,-8.497368812561035,,
ex8,split,5,test,1792,597.6712429290055,,0.6595731377601624,0.5252758860588074,-8.291115760803223,,
ex8,split,6,test,1792,593.1059059530089,,0.6540367603302002,0.618201494216919,-8.34378433227539,,
ex8,split,7,test,1792,582.1976474880066,,0.5979828238487244,0.583289623260498,-8.329056739807129,,
ex8,split,8,test,1792,605.2110551900114,,0.6353607773780823,0.6067137122154236,-8.30468463897705,,
ex8,split,9,test,1792,578.3224940969958,,0.6372168660163879,0.5747768878936768,-8.343194961547852,,
ex8,split,10,test,1792,602.3595480750082,,0.769255518913269,0.6687641739845276,-8.321648597717285,,
ex8,split,11,test,1792,572.2261606230168,,0.6374160051345825,0.6949771046638489,-8.363823890686035,,
ex8,split,12,test,1792,595.0779908540135,,0.6601995825767517,0.6532233953475952,-8.26159381866455,,
ex8,split,13,test,1792,567.1054606210091,,0.7408104538917542,0.6050255298614502,-8.334004402160645,,
ex8,split,14,test,1792,599.6239350620017,,0.7065297961235046,0.5735489130020142,-8.402645111083984,,
ex8,split,15,test,1792,564.692584082979,,0.6086729764938354,0.6297383904457092,-8.328489303588867,,
ex8,split,16,test,1792,598.9370825710066,,0.6788234114646912,0.6219020485877991,-8.307238578796387,,
ex8,split,17,test,1792,565.074521505012,,0.6173650026321411,0.8204562664031982,-8.183029174804688,,
ex8,split,18,test,1792,596.1976830819913,,0.6116202473640442,0.5360187888145447,-8.332366943359375,,
ex8,split,19,test,1792,581.0778770130128,,0.6764559149742126,0.6357954144477844,-8.280189514160156,,
ex8,split,20,test,1792,619.1274285840045,,0.6562978625297546,0.544328510761261,-8.372719764709473,,
ex8,split,21,test,1792,611.8243983020075,,0.6640161871910095,0.48198187351226807,-8.333736419677734,,
ex8,split,22,test,1792,601.0259536130179,,0.6476780772209167,0.47092825174331665,-8.443857192993164,,
ex8,split,23,test,1792,590.5215449139941,,0.617347002029419,0.6391829252243042,-8.391619682312012,,
ex8,split,24,test,1792,593.1934517280024,,0.6343099474906921,0.6101772785186768,-8.357461929321289,,
ex8,split,25,test,1792,572.5828344059992,,0.6823623776435852,0.6836606860160828,-8.436124801635742,,
ex8,split,26,test,1792,598.2123341919796,,0.6702167987823486,0.472146600484848,-8.329540252685547,,
ex8,split,27,test,1792,573.1829890350054,,0.641128659248352,0.7906686067581177,-8.383922576904297,,
ex8,split,28,test,1792,583.1592795409961,,0.7230284214019775,0.4833611249923706,-8.29908275604248,,
ex8,split,29,test,1792,556.0169255790242,,0.6260915994644165,0.614870011806488,-8.347495079040527,,
ex8,arff,0,test,1792,7.725708704994759,,0.913392961025238,0.11288834363222122,-8.996715545654297,,
ex8,arff,1,test,1792,8.127212641993538,,1.0097063779830933,0.11489719152450562,-8.926626205444336,,
ex8,arff,2,test,1792,7.55366901299567,,0.7269917726516724,0.11729038506746292,-8.813993453979492,,
ex8,arff,3,test,1792,7.79307382699335,,0.8104228973388672,0.1159871444106102,-8.990848541259766,,
ex8,arff,4,test,1792,7.93012796799303,,0.6517184376716614,0.11441955715417862,-8.903099060058594,,
ex8,arff,5,test,1792,7.838084507995518,,0.6619304418563843,0.11618520319461823,-8.748749732971191,,
ex8,arff,6,test,1792,7.839129733998561,,1.0423147678375244,0.11329233646392822,-8.8345947265625,,
ex8,arff,7,test,1792,7.682167629012838,,1.066190242767334,0.11199818551540375,-8.807658195495605,,
ex8,arff,8,test,1792,7.746364513994195,,1.4091483354568481,0.11276432871818542,-8.911375045776367,,
ex8,arff,9,test,1792,7.683728408010211,,0.977756679058075,0.11709533631801605,-8.8248872756958,,
ex8,arff,10,test,1792,7.940542413998628,,0.7150440812110901,0.11398221552371979,-8.833852767944336,,
ex8,arff,11,test,1792,7.765636338997865,,0.7229864001274109,0.10710863769054413,-9.009950637817383,,
ex8,arff,12,test,1792,7.771463045995915,,1.1720423698425293,0.1155429258942604,-8.822768211364746,,
ex8,arff,13,test,1792,7.968196326983161,,1.041361689567566,0.11537306010723114,-8.635035514831543,,
ex8,arff,14,test,1792,7.781697757018264,,0.9614141583442688,0.11692756414413452,-8.791543960571289,,
ex8,arff,15,test,1792,7.743868252000539,,0.7190465331077576,0.11494940519332886,-8.926082611083984,,
ex8,arff,16,test,1792,7.691615085001104,,0.7698349356651306,0.11869276314973831,-8.690439224243164,,
ex8,arff,17,test,1792,7.7154009850055445,,0.6928958892822266,0.11390934139490128,-8.790541648864746,,
ex8,arff,18,test,1792,7.732477005018154,,0.7477944493293762,0.11315076053142548,-8.746665000915527,,
ex8,arff,19,test,1792,7.668716447020415,,0.7367002367973328,0.11350522190332413,-8.99344539642334,,
