K,N,dataset_root,h,method,seed,study,variant,parameters,algorithm_time,reused,train_nll,train_drift_rmse,train_covariance_rmse,train_min_raw_eigenvalue,train_nll_minus_log_h,validation_nll,validation_drift_rmse,validation_covariance_rmse,validation_min_raw_eigenvalue,validation_nll_minus_log_h,test_nll,test_drift_rmse,test_covariance_rmse,test_min_raw_eigenvalue,test_nll_minus_log_h,train_min_covariance_eig,validation_min_covariance_eig,test_min_covariance_eig,train_raw_spd_violation_rate,validation_raw_spd_violation_rate,test_raw_spd_violation_rate,train_numerical_nonpositive_eig_rate,validation_numerical_nonpositive_eig_rate,test_numerical_nonpositive_eig_rate
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,arff,1,regime_h,h_0.0002,14336,981.8149154220009,True,-8.628911972045898,0.3797052204608917,0.08212824165821075,-0.1295316368341446,-0.11171878062966023,-8.63790512084961,0.37590891122817993,0.0800534337759018,-0.12812583148479462,-0.12071192943337117,-8.64838981628418,0.37908148765563965,0.08176936209201813,-0.12757599353790283,-0.13119662486794148,,,,0.47942185401916504,0.484499990940094,0.48019999265670776,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,arff,2,regime_h,h_0.0002,14336,985.4966647709953,True,-8.68405818939209,0.3396543264389038,0.0798008069396019,-0.13284669816493988,-0.16686499797585164,-8.686887741088867,0.33687835931777954,0.07765453308820724,-0.12601761519908905,-0.16969454967262898,-8.694649696350098,0.3412568271160126,0.07938320189714432,-0.1251140683889389,-0.17745650493385945,,,,0.47477343678474426,0.4788999855518341,0.47200000286102295,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,arff,3,regime_h,h_0.0002,14336,992.4476615190506,True,-8.694062232971191,0.25999724864959717,0.0810084193944931,-0.13491521775722504,-0.1768690415549532,-8.708211898803711,0.25800883769989014,0.07897227257490158,-0.13486012816429138,-0.19101870738747273,-8.714883804321289,0.2603735327720642,0.08044915646314621,-0.13350854814052582,-0.19769061290505086,,,,0.4768093526363373,0.4869999885559082,0.48240000009536743,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,arff,4,regime_h,h_0.0002,14336,988.6560347720515,True,-8.697640419006348,0.29296550154685974,0.0782729834318161,-0.13479454815387726,-0.18044722759010945,-8.719622611999512,0.28909870982170105,0.07611797004938126,-0.13487286865711212,-0.2024294205832735,-8.702127456665039,0.29323610663414,0.07776258885860443,-0.1327572613954544,-0.18493426524880086,,,,0.4735437333583832,0.47689998149871826,0.46539998054504395,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,arff,5,regime_h,h_0.0002,14336,985.3994075410301,True,-8.671586036682129,0.323525071144104,0.08002912998199463,-0.12874387204647064,-0.1543928452658907,-8.669816970825195,0.3196752965450287,0.07777896523475647,-0.12898603081703186,-0.1526237794089571,-8.695965766906738,0.32291901111602783,0.07963509112596512,-0.12762199342250824,-0.17877257549050007,,,,0.47913748025894165,0.47919997572898865,0.48809999227523804,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,arff,6,regime_h,h_0.0002,14336,985.4277489068918,True,-8.684715270996094,0.6791165471076965,0.07765381038188934,-0.1507308930158615,-0.16752207957985554,-8.702263832092285,0.6821933388710022,0.07522494345903397,-0.1401357799768448,-0.18507064067604695,-8.696059226989746,0.6767494678497314,0.07732588797807693,-0.14699195325374603,-0.1788660355735079,,,,0.4795796871185303,0.48169997334480286,0.47369998693466187,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,arff,7,regime_h,h_0.0002,14336,990.3681363590294,True,-8.65220832824707,0.2537950277328491,0.08083444088697433,-0.13155139982700348,-0.1350151368308321,-8.663415908813477,0.25183233618736267,0.07887223362922668,-0.12169655412435532,-0.14622271739723836,-8.674346923828125,0.25418776273727417,0.08047488331794739,-0.12971735000610352,-0.1571537324118868,,,,0.4746890366077423,0.4747999906539917,0.47599998116493225,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,arff,8,regime_h,h_0.0002,14336,988.3275034630205,True,-8.684791564941406,0.26387956738471985,0.0797075629234314,-0.11735781282186508,-0.16759837352516804,-8.681408882141113,0.26128944754600525,0.07754679769277573,-0.11723162978887558,-0.16421569072487507,-8.696712493896484,0.26420867443084717,0.07923822849988937,-0.1169617772102356,-0.17951930248024617,,,,0.47412654757499695,0.4721999764442444,0.4705999791622162,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,arff,9,regime_h,h_0.0002,14336,1009.8451186129823,True,-8.646991729736328,0.2442452758550644,0.08069781959056854,-0.11022371798753738,-0.12979853832008992,-8.665900230407715,0.24244312942028046,0.07862772047519684,-0.10872110724449158,-0.14870703899147664,-8.660874366760254,0.24453072249889374,0.08036195486783981,-0.10914236307144165,-0.1436811753440157,,,,0.480426549911499,0.4900999963283539,0.47110000252723694,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,joint_mlp,0,regime_h,h_0.0002,14180,1046.6072511440143,True,-10.0228767,0.0602071248,0.219357029,1.69130253e-05,-1.5056835085837612,-10.0621033,0.060484767,0.219966233,1.72505115e-05,-1.5449101085837622,-10.0447407,0.0598981455,0.223405555,1.69495142e-05,-1.527547508583762,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,joint_mlp,1,regime_h,h_0.0002,14180,972.1962054549949,True,-10.0505886,0.0530230328,0.212210447,1.54438803e-05,-1.533395408583761,-10.0827408,0.0531321913,0.213587001,1.55141224e-05,-1.5655476085837616,-10.0713291,0.0528593324,0.211051449,1.55571324e-05,-1.5541359085837616,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,joint_mlp,2,regime_h,h_0.0002,14180,997.393177012098,True,-10.0247383,0.0605757758,0.247376606,1.29933933e-05,-1.507545108583761,-10.0730562,0.0607191026,0.236526713,1.31994184e-05,-1.5558630085837617,-10.048789,0.0602910481,0.246970758,1.32517816e-05,-1.531595808583761,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,joint_mlp,3,regime_h,h_0.0002,14180,998.0113082800526,True,-10.044384,0.053317003,0.211977795,1.47854316e-05,-1.5271908085837627,-10.09167,0.053310141,0.211716339,1.48353538e-05,-1.5744768085837624,-10.070508,0.0531211235,0.210145101,1.49256948e-05,-1.553314808583762,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,joint_mlp,4,regime_h,h_0.0002,14180,1045.8789452940691,True,-10.0224237,0.0557905883,0.233515769,1.28753418e-05,-1.505230508583761,-10.0623312,0.0557888746,0.228308991,1.2993868e-05,-1.545138008583761,-10.0412111,0.0557651408,0.232348666,1.30306844e-05,-1.5240179085837617,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,joint_mlp,5,regime_h,h_0.0002,14180,978.6708875729237,True,-10.0239182,0.0575720072,0.187929407,1.57251197e-05,-1.5067250085837625,-10.0701418,0.0576711819,0.187524095,1.58027906e-05,-1.5529486085837618,-10.0523434,0.0573813356,0.191220641,1.57648592e-05,-1.5351502085837616,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,joint_mlp,6,regime_h,h_0.0002,14180,1018.0533924120246,True,-10.0099783,0.0603175908,0.217795342,1.05452318e-05,-1.492785108583762,-10.0526838,0.0604442619,0.211400464,1.07408932e-05,-1.5354906085837623,-10.0379858,0.0600103252,0.226780698,1.06667612e-05,-1.5207926085837613,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,joint_mlp,7,regime_h,h_0.0002,14180,986.5288766459562,True,-10.0074167,0.0584390052,0.232244864,1.20500381e-05,-1.490223508583762,-10.0657215,0.0584981628,0.230990082,1.21376215e-05,-1.5485283085837622,-10.0284424,0.0581554994,0.234456897,1.20816712e-05,-1.5112492085837612,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,joint_mlp,8,regime_h,h_0.0002,14180,1025.9640508049633,True,-10.0170231,0.0519995466,0.221709117,1.30989665e-05,-1.4998299085837612,-10.0684109,0.052066762,0.222752973,1.38278365e-05,-1.5512177085837617,-10.0408592,0.0517818518,0.221069291,1.3496262e-05,-1.5236660085837617,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,joint_mlp,9,regime_h,h_0.0002,14180,977.2545785350958,True,-10.0515509,0.0772361234,0.197796911,1.18829939e-05,-1.5343577085837623,-10.0876045,0.0773744509,0.201385036,1.20854938e-05,-1.5704113085837612,-10.0794744,0.0765392631,0.196307763,1.20511686e-05,-1.5622812085837623,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,split_mlp,0,regime_h,h_0.0002,14180,5030.983452355955,True,-9.842184481811524,0.39313713685765406,0.14406696369152983,,-1.3249912903952854,-9.88636641998291,0.39097787581733673,0.14429296047176726,,-1.3691732285666713,-9.869234606933594,0.39764403221613653,0.14672479398679011,,-1.3520414155173555,2.239333844045177e-05,2.250986290164292e-05,2.2551712390850298e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,split_mlp,1,regime_h,h_0.0002,14180,4856.946254975046,True,-9.837972882080079,0.42703681494893897,0.1622806417768163,,-1.3207796906638407,-9.88604459991455,0.4279660905532464,0.16095291671694642,,-1.3688514084983119,-9.864379089355468,0.4303032340155305,0.16726909197161374,,-1.3471858979392302,4.231969433021732e-05,4.244973752065562e-05,4.266970427124761e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,split_mlp,2,regime_h,h_0.0002,14180,5060.008976486977,True,-9.906384881591796,0.3083272337714805,0.15272128896371778,,-1.3891916901755579,-9.947867889404296,0.30862470903799255,0.15095790581046323,,-1.4306746979880582,-9.910181329345702,0.3098288591628359,0.15549912005686783,,-1.3929881379294642,3.3169995731441304e-05,3.3313386666122824e-05,3.329455648781732e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,split_mlp,3,regime_h,h_0.0002,14180,4805.277547052945,True,-9.897572061157227,0.3841565504310872,0.1659002080730353,,-1.380378869740989,-9.939918280029296,0.38289162281674977,0.15919085840936892,,-1.422725088613058,-9.926872190856933,0.38598098341267123,0.17168961441101424,,-1.409678999440695,2.7448859327705577e-05,2.7523641620064154e-05,2.7529809813131578e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,split_mlp,4,regime_h,h_0.0002,14180,4880.272171937977,True,-9.869163502502442,0.45554003713716545,0.1647148051385506,,-1.3519703110862036,-9.91358451538086,0.455226402810429,0.16405722854243227,,-1.3963913239646217,-9.889561015319824,0.4590144074103438,0.16643304143198434,,-1.372367823903586,2.3583419533679262e-05,2.3658978534513153e-05,2.3755392248858698e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,split_mlp,5,regime_h,h_0.0002,14180,4981.490541672916,True,-9.767278016662598,0.567977750808477,0.1518804466246876,,-1.2500848252463594,-9.800229481506348,0.5666844469716026,0.15080120555556095,,-1.2830362900901093,-9.794936547851563,0.571655404591949,0.1532798277410531,,-1.2777433564353249,3.486294372123666e-05,3.498862133710645e-05,3.513760748319328e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,split_mlp,6,regime_h,h_0.0002,14180,5172.932318122941,True,-9.828504837036133,0.39156981452900713,0.16607180005659355,,-1.3113116456198952,-9.878349549865723,0.39065329291122747,0.15737518963600533,,-1.3611563584494846,-9.851757684326172,0.39196746359212814,0.17691258517734995,,-1.3345644929099336,3.99535201722756e-05,3.999094042228535e-05,3.9995873521547765e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,split_mlp,7,regime_h,h_0.0002,14180,4754.5947642889805,True,-9.735057472229004,0.6411589898674963,0.15439196199668093,,-1.2178642808127655,-9.782186727905273,0.643481574533279,0.15302029595021363,,-1.264993536489035,-9.753527056884765,0.6434530422100405,0.15357704472307496,,-1.2363338654685272,1.9814237020909786e-05,1.996167156903539e-05,1.9913304640795104e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,split_mlp,8,regime_h,h_0.0002,14180,4900.583279057988,True,-9.89464041442871,0.3627018070453433,0.24866853696439442,,-1.3774472230124726,-9.93617349395752,0.36144028677518686,0.24271551556538454,,-1.4189803025412822,-9.92146428527832,0.3635931828912552,0.26127509367509477,,-1.4042710938620822,2.1795753127662465e-05,2.188468170061242e-05,2.201254574174527e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,split_mlp,9,regime_h,h_0.0002,14180,5083.433337253984,True,-9.801756668090821,0.49281051121301306,0.1610011620152591,,-1.2845634766745828,-9.841554237365722,0.49178141713406504,0.16105438355572016,,-1.324361045949484,-9.817557298278809,0.49615591347241916,0.1636486243023673,,-1.3003641068625704,3.74936280422844e-05,3.7640489608747885e-05,3.783621286856942e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,joint_fourier,0,regime_h,h_0.0004,14336,885.4048582969699,True,-7.64208508,0.140270367,0.781605244,3.22753804e-05,0.18196093085629172,-7.64849138,0.140153468,0.781420887,3.25085384e-05,0.17555463085629164,-7.63543749,0.138887048,0.773462415,3.2496926e-05,0.18860852085629176,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,joint_fourier,1,regime_h,h_0.0004,14336,845.704696514993,True,-7.63587713,0.130648479,0.946086168,2.0988482e-05,0.18816888085629202,-7.65564919,0.129843831,0.949489713,2.22608833e-05,0.16839682085629182,-7.62721014,0.130195171,0.931716025,2.51681249e-05,0.19683587085629206,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,joint_fourier,2,regime_h,h_0.0004,14336,858.8009568419075,True,-7.5746851,0.119535491,0.69949156,3.25309884e-05,0.24936091085629197,-7.59138107,0.119237162,0.695770741,3.28409806e-05,0.2326649408562922,-7.55624056,0.119607337,0.691374004,3.26930349e-05,0.2678054508562919,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,joint_fourier,3,regime_h,h_0.0004,14336,902.1808794860262,True,-7.6661396,0.161141977,0.776919127,3.98011434e-05,0.15790641085629176,-7.67121553,0.160884231,0.771498382,4.0764171e-05,0.15283048085629236,-7.65942144,0.162348002,0.768998861,4.03557679e-05,0.1646245708562919,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,joint_fourier,4,regime_h,h_0.0004,14336,883.0606001310516,True,-7.56426096,0.13416791,0.761533201,2.38663142e-05,0.25978505085629156,-7.56984663,0.133433342,0.759680748,2.47938387e-05,0.2541993808562921,-7.55459833,0.134246275,0.753148258,2.85017395e-05,0.2694476808562918,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,joint_fourier,5,regime_h,h_0.0004,14336,842.5001726130722,True,-7.60005426,0.122666679,0.813188672,1.46040366e-05,0.22399175085629164,-7.60951471,0.121898964,0.813052535,1.47898973e-05,0.2145313008562919,-7.59540272,0.122082554,0.803324699,1.63525128e-05,0.22864329085629187,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,joint_fourier,6,regime_h,h_0.0004,14336,874.5494029079564,True,-7.55907154,0.137159318,0.940776348,3.02230001e-05,0.2649744708562922,-7.56874371,0.137791231,0.938643754,3.04899477e-05,0.25530230085629224,-7.54262495,0.135805994,0.932383478,3.06397669e-05,0.2814210608562915,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,joint_fourier,7,regime_h,h_0.0004,14336,894.0491615220672,True,-7.60432482,0.135739073,0.841867924,1.99126644e-05,0.2197211908562915,-7.62932777,0.134371892,0.842860341,2.58636464e-05,0.1947182408562922,-7.60360909,0.134576038,0.833115757,2.42734695e-05,0.22043692085629196,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,joint_fourier,8,regime_h,h_0.0004,14336,890.0556471719174,True,-7.57271051,0.17802155,0.865831792,5.04894597e-05,0.25133550085629164,-7.57683039,0.178652674,0.865131855,5.07932637e-05,0.24721562085629234,-7.54887009,0.178394631,0.859274089,5.0499395e-05,0.2751759208562916,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,joint_fourier,9,regime_h,h_0.0004,14336,847.2241223501042,True,-7.62349844,0.134016484,0.89181149,2.10175058e-05,0.20054757085629227,-7.63746166,0.133749664,0.88940376,2.34907457e-05,0.18658435085629232,-7.61094522,0.134160027,0.880759001,2.68616168e-05,0.2131007908562923,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,split_fourier,0,regime_h,h_0.0004,14336,4358.231333361007,True,-7.612748146057129,0.5839591026306152,0.6808621287345886,,0.21129786479916302,-7.62358283996582,0.5853836536407471,0.6799696087837219,,0.2004631708904716,-7.607266902923584,0.5860078930854797,0.677501380443573,,0.21677910793270794,4.393755807541311e-05,4.414554496179335e-05,4.406747029861435e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,split_fourier,1,regime_h,h_0.0004,14336,4594.587559479987,True,-7.6581339836120605,0.5527212619781494,0.8133653998374939,,0.16591202724423137,-7.677206039428711,0.5526430606842041,0.8129811882972717,,0.14683997142758098,-7.660608291625977,0.553943395614624,0.799221932888031,,0.16343771923031536,4.88887308165431e-05,4.8997080739354715e-05,4.900271960650571e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,split_fourier,2,regime_h,h_0.0004,14336,4615.157414700021,True,-7.589994430541992,0.6309931874275208,0.6478699445724487,,0.23405158031429973,-7.596815586090088,0.6316993832588196,0.645184338092804,,0.22723042476620403,-7.588935852050781,0.6352616548538208,0.6410415768623352,,0.23511015880551067,4.788704973179847e-05,4.801625254913233e-05,4.899682608083822e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,split_fourier,3,regime_h,h_0.0004,14336,4272.294460150995,True,-7.630126476287842,0.4803980886936188,0.6616594195365906,,0.19391953456845012,-7.642094135284424,0.48127198219299316,0.6580651998519897,,0.1819518755718681,-7.626129627227783,0.48096805810928345,0.6590092778205872,,0.19791638362850872,5.989812416373752e-05,6.107158696977422e-05,6.152226706035435e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,split_fourier,4,regime_h,h_0.0004,14336,4372.467722446076,True,-7.556903839111328,0.4288402497768402,0.674911379814148,,0.2671421717449638,-7.557031154632568,0.4339873194694519,0.6705612540245056,,0.26701485622372356,-7.553248405456543,0.42933207750320435,0.6669090986251831,,0.27079760539974895,5.207548747421242e-05,5.540584970731288e-05,5.696815060218796e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,split_fourier,5,regime_h,h_0.0004,14336,4624.610082706087,True,-7.601588726043701,0.488262802362442,0.7364927530288696,,0.22245728481259075,-7.626459121704102,0.4924792945384979,0.7373645305633545,,0.19758688915219036,-7.591624736785889,0.4875207841396332,0.7296462655067444,,0.23242127407040325,4.624494249583222e-05,4.690564674092457e-05,4.6548255340894684e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,split_fourier,6,regime_h,h_0.0004,14336,4369.009584028041,True,-7.57327938079834,0.456814169883728,0.8801093697547913,,0.2507666300579521,-7.592267036437988,0.4559040367603302,0.8781580924987793,,0.23177897441830364,-7.564157485961914,0.46040958166122437,0.8731357455253601,,0.25988852489437786,4.132327376282774e-05,4.160228490945883e-05,4.1304014303022996e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,split_fourier,7,regime_h,h_0.0004,14336,4352.972884835093,True,-7.596978664398193,0.6081268787384033,0.7082771062850952,,0.22706734645809856,-7.617598056793213,0.6098586916923523,0.7098705768585205,,0.20644795406307903,-7.605906009674072,0.608363926410675,0.7027208209037781,,0.21814000118221966,3.741135515156202e-05,5.10108657181263e-05,4.475061359698884e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,split_fourier,8,regime_h,h_0.0004,14336,4521.9751943979645,True,-7.614139556884766,0.4526152014732361,0.7207236886024475,,0.2099064539715263,-7.639781951904297,0.45495787262916565,0.7235256433486938,,0.18426405895199505,-7.608856678009033,0.45285654067993164,0.7165175080299377,,0.21518933284725872,5.379438880481757e-05,5.375183900468983e-05,5.4081316193332896e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,split_fourier,9,regime_h,h_0.0004,14336,4371.041447835974,True,-7.61254358291626,0.6170890927314758,0.6696178913116455,,0.21150242794003216,-7.623893737792969,0.618864119052887,0.6690830588340759,,0.20015227306332317,-7.613193511962891,0.6194464564323425,0.6637786626815796,,0.2108524988934013,7.078945054672658e-05,7.118151552276686e-05,7.143000402720645e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,arff,0,regime_h,h_0.0004,14336,988.0504436560441,True,-7.8914475440979,0.21128113567829132,0.08055716753005981,-0.1438622772693634,-0.06740153324160847,-7.9328413009643555,0.2117077261209488,0.07817729562520981,-0.14365699887275696,-0.10879529010806355,-7.891940593719482,0.2125108540058136,0.08027533441781998,-0.143473818898201,-0.0678945828631905,,,,0.4648374915122986,0.4640999734401703,0.4594999849796295,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,arff,1,regime_h,h_0.0004,14336,988.98223396705,True,-7.91042947769165,0.27958035469055176,0.0821697860956192,-0.12174109369516373,-0.08638346683535847,-7.947161674499512,0.2803165912628174,0.07988649606704712,-0.12210974842309952,-0.1231156636432198,-7.92604923248291,0.2796161472797394,0.08191215991973877,-0.11886197328567505,-0.10200322162661823,,,,0.46247968077659607,0.4675000011920929,0.46059998869895935,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,arff,2,regime_h,h_0.0004,14336,989.5279099820182,True,-7.943385601043701,0.32324251532554626,0.07819370180368423,-0.12733520567417145,-0.11933959018740925,-7.985650539398193,0.3270350694656372,0.07578080892562866,-0.12551166117191315,-0.16160452854190144,-7.975533485412598,0.3235991597175598,0.07755651324987411,-0.12249495089054108,-0.15148747455630573,,,,0.46373122930526733,0.4657999873161316,0.4610999822616577,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,arff,3,regime_h,h_0.0004,14336,986.244297210942,True,-7.919823169708252,0.2013976126909256,0.08187784999608994,-0.1112527996301651,-0.09577715885196003,-7.9587812423706055,0.20197980105876923,0.07965288311243057,-0.11139235645532608,-0.13473523151431355,-7.932295322418213,0.20235572755336761,0.08147049695253372,-0.11133372783660889,-0.10824931156192097,,,,0.4751562476158142,0.4797999858856201,0.4715999960899353,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,arff,4,regime_h,h_0.0004,14336,985.4972897709813,True,-7.9351725578308105,0.20995886623859406,0.08001988381147385,-0.12742507457733154,-0.11112654697451863,-7.974083423614502,0.20982320606708527,0.07762029021978378,-0.12353845685720444,-0.15003741275821003,-7.954015254974365,0.21081501245498657,0.07963348180055618,-0.12488637864589691,-0.1299692441180733,,,,0.4615124762058258,0.4684000015258789,0.46309998631477356,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,arff,5,regime_h,h_0.0004,14336,992.8366935240338,True,-7.918609142303467,0.19981971383094788,0.08052489161491394,-0.13608945906162262,-0.09456313144717488,-7.954463005065918,0.19969500601291656,0.07854107767343521,-0.13573496043682098,-0.13041699420962605,-7.941463947296143,0.20054499804973602,0.08011943846940994,-0.1344691812992096,-0.11741793643985066,,,,0.4672859311103821,0.4748999774456024,0.4675999879837036,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,arff,6,regime_h,h_0.0004,14336,986.8307847679825,True,-7.913873195648193,0.5090208649635315,0.08062843978404999,-0.13015517592430115,-0.08982718479190144,-7.942861557006836,0.5241667032241821,0.07812687754631042,-0.12898120284080505,-0.11881554615054402,-7.92534065246582,0.5061768293380737,0.08011026680469513,-0.123720683157444,-0.10129464160952839,,,,0.4789077937602997,0.47839999198913574,0.47929999232292175,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,arff,7,regime_h,h_0.0004,14336,988.4237478879513,True,-7.86998176574707,0.18505975604057312,0.08112461119890213,-0.12934985756874084,-0.04593575489077839,-7.912295341491699,0.1853371560573578,0.07905500382184982,-0.12902189791202545,-0.0882493306354073,-7.884326457977295,0.18540240824222565,0.0806693285703659,-0.12953490018844604,-0.060280447121003,,,,0.4607124924659729,0.4642999768257141,0.4603999853134155,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,arff,8,regime_h,h_0.0004,14336,985.466613497003,True,-7.905043601989746,0.36634841561317444,0.08024970442056656,-0.12806445360183716,-0.08099759113345417,-7.9376959800720215,0.3689272701740265,0.07803323119878769,-0.1279340386390686,-0.11364996921572956,-7.924808979034424,0.36452773213386536,0.07986761629581451,-0.12772035598754883,-0.1007629681781319,,,,0.4733906090259552,0.48099997639656067,0.4684000015258789,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,arff,9,regime_h,h_0.0004,14336,992.0082311269362,True,-7.932764053344727,0.20048390328884125,0.07988540083169937,-0.12716379761695862,-0.10871804248843464,-7.978710174560547,0.200643390417099,0.07775033265352249,-0.12530316412448883,-0.15466416370425495,-7.946924686431885,0.2017422318458557,0.07958872616291046,-0.12566550076007843,-0.12287867557559284,,,,0.48019999265670776,0.4810999929904938,0.4745999872684479,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,joint_mlp,0,regime_h,h_0.0004,14180,983.1093882879941,True,-9.08524704,0.0586843453,0.19346419,1.36357812e-05,-1.2612010291437086,-9.13288879,0.0586490557,0.187688112,1.37111319e-05,-1.308842779143709,-9.09120178,0.0585902855,0.1945149,1.36865001e-05,-1.2671557691437085,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,joint_mlp,1,regime_h,h_0.0004,14180,971.3865375310415,True,-9.07853317,0.0537470542,0.2309466,1.82501626e-05,-1.2544871591437081,-9.11918449,0.0537453443,0.231504634,1.82856747e-05,-1.2951384791437084,-9.08410931,0.0535305291,0.23470141,1.8360588e-05,-1.2600632991437086,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,joint_mlp,2,regime_h,h_0.0004,14180,1066.533223839011,True,-9.07850933,0.0596612021,0.230066657,1.54047557e-05,-1.2544633191437073,-9.12137127,0.0597635582,0.23075752,1.54114987e-05,-1.2973252591437072,-9.07981682,0.0595676824,0.236370742,1.55871712e-05,-1.2557708091437076,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,joint_mlp,3,regime_h,h_0.0004,14180,971.7108693480259,True,-9.08911324,0.0554926321,0.194174886,1.36079934e-05,-1.2650672291437077,-9.14302731,0.0555454008,0.193343416,1.39328276e-05,-1.3189812991437089,-9.08677006,0.0553178452,0.193435743,1.37641673e-05,-1.2627240491437073,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0004,0.0004,joint_mlp,4,regime_h,h_0.0004,14180,970.2666680190014,True,-9.08078575,0.0598871186,0.225783318,1.6446691e-05,-1.2567397391437085,-9.11737442,0.0599448606,0.224523216,1.65430356e-05,-1.293328409143709,-9.07489777,0.0596148595,0.227156773,1.65816818e-05,-1.2508517591437078,,,,,,,,,
