seed,floor,combination,projected_covariance_rmse,quadratic,logdet,constant,nll
16,0.001,hybrid,0.11689537140552225,1.0254469446990297,-11.576203149838308,1.8378770664093453,-8.712879138729932
16,0.001,arff_original,0.11689537140552225,1.0418981665826221,-11.576203149838308,1.8378770664093453,-8.69642791684634
17,1e-08,true_drift_arff_covariance,0.11246955944245585,40379.81564703684,-14.310592854865114,1.8378770664093453,40367.34293124838
17,1e-08,hybrid,0.11246955944245585,40362.719773463854,-14.310592854865114,1.8378770664093453,40350.2470576754
17,1e-08,arff_original,0.11246955944245585,41455.04339273055,-14.310592854865114,1.8378770664093453,41442.570676942094
17,1e-06,true_drift_arff_covariance,0.11246955778008119,404.3937336098911,-13.257160174820338,1.8378770664093453,392.9744505014801
17,1e-06,hybrid,0.11246955778008119,404.2223679089783,-13.257160174820338,1.8378770664093453,392.8030848005673
17,1e-06,arff_original,0.11246955778008119,415.14737575848403,-13.257160174820338,1.8378770664093453,403.728092650073
17,0.0001,true_drift_arff_covariance,0.11246939620882795,4.617755935894245,-12.202988679301857,1.8378770664093453,-5.747355676998266
17,0.0001,hybrid,0.11246939620882795,4.61581463723013,-12.202988679301857,1.8378770664093453,-5.749296975662382
17,0.0001,arff_original,0.11246939620882795,4.727202100849114,-12.202988679301857,1.8378770664093453,-5.637909512043397
17,0.001,true_drift_arff_covariance,0.11246837589667935,0.962799057344568,-11.671078587660896,1.8378770664093453,-8.87040246390698
17,0.001,hybrid,0.11246837589667935,0.9625437901127445,-11.671078587660896,1.8378770664093453,-8.870657731138808
17,0.001,arff_original,0.11246837589667935,0.9749756588038454,-11.671078587660896,1.8378770664093453,-8.858225862447705
18,1e-08,true_drift_arff_covariance,0.11304419826869451,41138.70958326583,-14.27574142503424,1.8378770664093453,41126.27171890721
18,1e-08,hybrid,0.11304419826869451,41123.764147964415,-14.27574142503424,1.8378770664093453,41111.32628360579
18,1e-08,arff_original,0.11304419826869451,42593.879457538605,-14.27574142503424,1.8378770664093453,42581.44159317998
18,1e-06,true_drift_arff_covariance,0.1130441965975791,411.95416343221945,-13.228295466231247,1.8378770664093453,400.56374503239755
18,1e-06,hybrid,0.1130441965975791,411.8046684812083,-13.228295466231247,1.8378770664093453,400.41425008138634
18,1e-06,arff_original,0.1130441965975791,426.5084534992492,-13.228295466231247,1.8378770664093453,415.11803509942723
18,0.0001,true_drift_arff_covariance,0.11304403443722752,4.686065963140973,-12.180477926204421,1.8378770664093453,-5.656534896654102
18,0.0001,hybrid,0.11304403443722752,4.684570519117208,-12.180477926204421,1.8378770664093453,-5.658030340677868
18,0.0001,arff_original,0.11304403443722752,4.834076357506257,-12.180477926204421,1.8378770664093453,-5.508524502288819
