iteration,training_noisy_mse,acceptance_fraction,pre_resampling_ess,unique_parents,maximum_offspring,post_amplitude_norm,post_frequency_rms,post_centered_frequency_rms,proposal_sha256,acceptance_sha256,internal_noisy_mse
11,4889.99267578125,0.873046875,468.9697078750314,1024,1,7.271932611040243,0.6585878490015611,0.658452972988726,c98f5c3a8c091f81f3bac46d38335b646402fcbe1d4d162788c4d253f90346e5,7145023e697bad007796e2abf37e8d3e2d0d3ba555b01ed118174f43fddeebb4,5025.45068359375
12,4889.42041015625,0.837890625,484.27454502590183,1024,1,6.966298069668754,0.689749035462424,0.6895611381896786,58090bed7ef5223d78d391a975e985218d9a108aca0cfb5d1c24df7fc402dd36,b4d3fe4db9ba0462996eaec794d0195785da2054e862f5255d10b0ea920039cb,5026.7138671875
13,4888.4091796875,0.8916015625,488.0704833907062,1024,1,7.256756758450568,0.7286987125807359,0.7285366615205067,5b7ba93af3bad7fa956b60b341f276ff8087bea1c32d8f4f0443d1a2fab043cc,8e7280aad477ca0415750e25a5f8442c0d221c6328a92adba8e6d36ff3e48492,5028.93359375
14,4888.04736328125,0.8779296875,513.7603636872739,1024,1,7.210788599932734,0.755313186797511,0.7552067190967336,95754acbdbcf675999cd42bf4db5193c0c3e16ec1c894b9a56220e3eb494b725,7f6bb969ac4fadbff4e20ed58d402b244478dd5fca777719cf833a910018a9ec,5029.2919921875
15,4887.19384765625,0.8662109375,492.69151388451104,1024,1,7.294452491896866,0.7858829740845605,0.7856581586819162,a9fd8e2911d6a69ddd702a2ed7dca7111c8e31ad4f02031dade282fc95ce0826,4ad53356df6ab7cc5bee350242942c0718ad487aedb9710e527f1c9679cff550,5030.53369140625
16,4886.55029296875,0.8720703125,494.587272020948,1024,1,7.329378923137803,0.817639918449659,0.8173084526518698,a6d7e04401e51e26167010f605c92fbb9635710f75eafd9d6e87d42f36ed0c6e,c142b85cf4297eca2c1585101e74461ae78f7d755be6a1565530aed22327c256,5032.27392578125
17,4886.22509765625,0.85546875,501.7922803230457,1024,1,7.313406030697191,0.8443666259981846,0.8441224521219859,e3268afa827199ff02fb9d1d7245a765d03de8e2c18ede9f999bb0412c0e89d0,7a28d15ef9bbc56bb3320de92f8bbdf2603ad1de9702cfdca021a48147eecb10,5032.91845703125
18,4885.712890625,0.85546875,488.27320580082016,1024,1,7.457179382880532,0.8662148748108895,0.8659542808295427,1b49eec9a463f50f55ed7a39c78350733a84a63aba868ab5625daea94d5ac297,10ebe84f07b96b3652ff9754ba21565b795e9ce257cf0b5ba4be4764dd9aa429,5033.12109375
19,4885.30078125,0.8818359375,479.35553486505677,1024,1,7.608220006946185,0.882164860943487,0.8818360147018216,f6a3f46de95ba12b71921d65d43f234e8db63babf57c961b9c94e769a4c2bdf1,f67e7be1aab92210d38283e697f4dc70f031271efea868bf3a3a74c80b306e1a,5031.25146484375
20,4884.39794921875,0.8759765625,471.1678366057594,1024,1,7.893026414602157,0.9089738952163646,0.908764012850961,120a1c4b942aa862c57036140d680b9e7721ed5a0e213b3e999229c4865ae0d9,6f95d5a9fb49a79028ec563223faf350c8490983eb6c35497bb11b9921081d36,5033.396484375
21,4883.62841796875,0.8291015625,424.49004839761034,1024,1,7.958775343289578,0.938662430161901,0.9384809573227976,3740c5d82acfb2630452b16aead5d76ef109874b27b8d9928d59e8a1f13a1fae,199ec0dbaa783621b7ca199d055957d5c4c9b893f28715f1d666e1a6694ebd2f,5036.10595703125
22,4883.43994140625,0.8740234375,445.38490404126736,1024,1,7.994318644244981,0.9608424317502308,0.9607013042298392,e5e7c9d318c5856b65df6eab77261f2fdde43bff091f90f7247e0342c97e98c8,a8a399e9305153af065a16be230d95f5c7ac0dc6c8bd77f3f29b4bbd6541df69,5035.24169921875
