seed,combination,scope,quadratic,logdet,constant,nll
23,joint_mlp_drift_true_covariance,float64_unprojected_true_covariance,16065.329654440082,-18.420680769175245,1.8378770664093453,16048.746850737312
23,arff_drift_true_covariance,float64_unprojected_true_covariance,25467.245097344632,-18.420680769175245,1.8378770664093453,25450.662293641864
23,true_drift_arff_covariance,float64_floor_1e-3,0.7695265918711316,-11.61934177872739,1.8378770664093453,-9.011938120446914
23,hybrid,float64_floor_1e-3,0.7695447250253761,-11.61934177872739,1.8378770664093453,-9.01191998729267
23,arff_original,float64_floor_1e-3,0.8073615655714803,-11.61934177872739,1.8378770664093453,-8.974103146746565
24,hybrid,native_float32_floor_1e-3,0.8914005756378174,-11.684915542602539,1.8378770351409912,-8.955636978149414
24,arff_original,native_float32_floor_1e-3,0.9033403992652893,-11.684915542602539,1.8378770351409912,-8.943696975708008
24,true_drift_arff_covariance,native_float32_floor_1e-3,0.8913567066192627,-11.684915542602539,1.8378770351409912,-8.955680847167969
24,oracle,float64_unprojected_true_covariance,16034.054810181904,-18.420680769175245,1.8378770664093453,16017.472006479142
24,joint_mlp_drift_true_covariance,float64_unprojected_true_covariance,16070.70259543329,-18.420680769175245,1.8378770664093453,16054.119791730524
24,arff_drift_true_covariance,float64_unprojected_true_covariance,18727.473806698883,-18.420680769175245,1.8378770664093453,18710.891002996115
24,true_drift_arff_covariance,float64_floor_1e-3,0.8913568147270909,-11.684915017046777,1.8378770664093453,-8.955681135910343
24,hybrid,float64_floor_1e-3,0.8914005268074657,-11.684915017046777,1.8378770664093453,-8.955637423829964
24,arff_original,float64_floor_1e-3,0.9033405859644851,-11.684915017046777,1.8378770664093453,-8.943697364672946
25,hybrid,native_float32_floor_1e-3,0.8721067309379578,-11.661789894104004,1.8378770351409912,-8.95180606842041
25,arff_original,native_float32_floor_1e-3,0.8888071775436401,-11.661789894104004,1.8378770351409912,-8.93510627746582
25,true_drift_arff_covariance,native_float32_floor_1e-3,0.8716524243354797,-11.661789894104004,1.8378770351409912,-8.952260971069336
25,oracle,float64_unprojected_true_covariance,16034.054810181904,-18.420680769175245,1.8378770664093453,16017.472006479142
25,joint_mlp_drift_true_covariance,float64_unprojected_true_covariance,16094.97437817455,-18.420680769175245,1.8378770664093453,16078.391574471783
25,arff_drift_true_covariance,float64_unprojected_true_covariance,19564.749795945896,-18.420680769175245,1.8378770664093453,19548.16699224313
25,true_drift_arff_covariance,float64_floor_1e-3,0.8716525527544167,-11.661790470928905,1.8378770664093453,-8.952260851765141
25,hybrid,float64_floor_1e-3,0.8721068266130017,-11.661790470928905,1.8378770664093453,-8.951806577906558
25,arff_original,float64_floor_1e-3,0.8888073649927566,-11.661790470928905,1.8378770664093453,-8.935106039526802
26,hybrid,native_float32_floor_1e-3,0.9755291938781738,-11.661234855651855,1.8378770351409912,-8.847827911376953
26,arff_original,native_float32_floor_1e-3,0.9902570843696594,-11.661234855651855,1.8378770351409912,-8.833100318908691
